"Gender" "Category" "Swim" "Bike" "Run" "Overall"
"1163" "M" "30-34" 1.37111112 5.988888888 4.052222232 11.578055544
"1164" "M" "50-54" 1.250277768 5.766944448 4.380277776 11.58
"1165" "M" "50-54" 1.254166656 6.22638888 3.905833344 11.580555552
"1166" "M" "40-44" 1.185277776 6.65555556 3.562777776 11.581111104
"1167" "F" "40-44" 1.176388896 6.378888888 3.87138888 11.582500008
"1168" "F" "30-34" 1.232222232 5.772777768 4.438888896 11.582777784
"1169" "M" "45-49" 1.04111112 5.645833344 4.730555544 11.583611112
"1170" "M" "50-54" 1.219999992 5.861666664 4.351944456 11.586666672
"1171" "M" "35-39" 1.331388888 6.037777776 3.904722216 11.58888888
"1172" "M" "55-59" 1.29 5.67 4.458333336 11.589444456
"1173" "M" "45-49" 1.211666664 6.007222224 4.2225 11.591388888
"1174" "M" "50-54" 1.166388888 5.885277768 4.244444448 11.597500008
"1175" "M" "18-24" 1.377777768 6.976666656 3.052777776 11.597777784
"1176" "F" "40-44" 1.448055552 6.15888888 3.787777776 11.598611112
"1177" "F" "30-34" 1.138888896 6.369166656 3.949722216 11.600277768
"1178" "F" "50-54" 1.020277776 5.686111104 4.713333336 11.603055552
"1179" "M" "50-54" 1.4175 5.547499992 4.461666672 11.604722232
"1180" "F" "35-39" 1.202777784 6.014166672 4.268055552 11.608888896
"1181" "F" "45-49" 1.272222216 5.941944456 4.244722224 11.611111104
"1182" "M" "45-49" 1.237222224 5.882222232 4.329166656 11.611666656
"1183" "F" "25-29" 1.077499992 6.241944456 4.1475 11.61611112
"1184" "M" "55-59" 1.436388888 6.091666656 3.945555552 11.62055556
"1185" "F" "45-49" 1.289444448 6.390277776 3.768888888 11.623055544
"1186" "F" "35-39" 1.344444456 6.196944456 3.93611112 11.628888888
"1187" "F" "40-44" 1.157500008 6.316111104 3.975 11.636111112
"1188" "M" "50-54" 1.24361112 5.796666672 4.469444448 11.636666664
"1189" "F" "35-39" 1.20444444 6.382222224 3.830833344 11.63694444
"1190" "M" "50-54" 1.026944448 5.771111112 4.697222232 11.638888896
"1191" "F" "PRO" 1.291666656 5.297777784 4.96194444 11.644166664
"1192" "F" "40-44" 1.160555544 6.1425 4.219999992 11.647777776
"1193" "M" "40-44" 1.45194444 5.74361112 4.31555556 11.647777776
"1194" "F" "30-34" 1.366111104 5.430555552 4.685833344 11.652222216
"1195" "M" "40-44" 1.26305556 5.833888896 4.427222232 11.653888896
"1196" "M" "45-49" 1.269166656 5.94444444 4.268333328 11.654166672
"1197" "M" "50-54" 1.055277768 6.642777768 3.74861112 11.656666656
"1198" "M" "55-59" 1.32 6.387499992 3.753333336 11.656666656
"1199" "F" "40-44" 0.969722232 5.888611104 4.632222216 11.660555544
"1200" "F" "40-44" 1.23444444 6.473611104 3.806388888 11.660555544
"1201" "M" "25-29" 1.056388896 5.207500008 5.253333336 11.665000008
"1202" "M" "45-49" 1.184166672 5.673611112 4.603055544 11.665833336
"1203" "M" "55-59" 1.192777776 5.811388896 4.514166672 11.669444448
"1204" "F" "55-59" 1.081944456 5.855277768 4.586111112 11.67305556
"1205" "F" "55-59" 1.15944444 5.90694444 4.483055544 11.676666672
"1206" "F" "30-34" 1.283055552 5.990833344 4.239166656 11.679722232
"1207" "F" "35-39" 1.44888888 6.059444448 4.018888896 11.681388888
"1208" "F" "50-54" 1.160555544 5.914166664 4.398888888 11.681666664
"1209" "M" "55-59" 1.256111112 5.7075 4.575555552 11.683333344
"1210" "M" "50-54" 1.288055544 6.295833336 3.975 11.683888896
"1211" "M" "40-44" 1.125833328 5.454722232 4.967500008 11.684722224
"1212" "F" "35-39" 1.159999992 5.896666656 4.50138888 11.68805556
"1213" "M" "40-44" 1.269166656 5.707777776 4.54361112 11.689999992
"1214" "F" "40-44" 1.067777784 6.093888888 4.429166664 11.691388896
"1215" "F" "35-39" 1.181111112 6.396666672 3.978333336 11.696666664
"1216" "F" "25-29" 1.168888896 6.229999992 4.19861112 11.69861112
"1217" "F" "45-49" 1.057777776 6.214999992 4.2375 11.703611112
"1218" "F" "35-39" 1.237222224 5.986666656 4.35888888 11.704166664
"1219" "F" "40-44" 1.115555544 5.991388896 4.429166664 11.707777776
"1220" "F" "30-34" 1.215555552 6.113333328 4.248333336 11.709444456
"1221" "F" "40-44" 1.5075 5.956666656 4.097777784 11.712777768
"1222" "F" "45-49" 1.48638888 5.9475 4.107222216 11.715
"1223" "M" "45-49" 1.37388888 6.347777784 3.840555552 11.718333336
"1224" "M" "50-54" 1.209166656 5.594444448 4.725277776 11.720555544
"1225" "M" "30-34" 1.306944456 6.066388896 4.137222216 11.726666664
"1226" "F" "30-34" 1.145555544 6.46194444 3.893611104 11.729444448
"1227" "M" "45-49" 1.202500008 5.805555552 4.566944448 11.731944456
"1228" "F" "35-39" 1.290833328 6.176388888 4.01694444 11.735277768
"1229" "F" "45-49" 1.197499992 6.240555552 4.16555556 11.736388896
"1230" "M" "55-59" 1.173333336 6.110833344 4.269444456 11.7375
"1231" "F" "30-34" 1.392777768 5.995833336 4.123333344 11.737777776
"1232" "F" "18-24" 1.029722232 6.446666664 4.153055544 11.74055556
"1233" "F" "40-44" 1.331111112 6.350833344 3.89694444 11.745
"1234" "F" "35-39" 1.20611112 5.686666656 4.681111104 11.749166664
"1235" "F" "35-39" 1.010555544 6.241666656 4.364166672 11.751666672
"1236" "M" "30-34" 1.024722216 5.324444448 5.325833328 11.75694444
"1237" "M" "45-49" 1.324166664 5.942222232 4.24805556 11.757777768
"1238" "M" "45-49" 1.186666656 5.333333328 5.040277776 11.76
"1239" "F" "45-49" 1.50138888 6.411666672 3.685277784 11.760277776
"1240" "F" "30-34" 1.209444456 6.392777784 4.002499992 11.761111104
"1241" "M" "50-54" 1.148055552 5.903333328 4.539722232 11.762222232
"1242" "F" "40-44" 1.093333344 6.186944448 4.35444444 11.76305556
"1243" "F" "30-34" 1.251666672 5.953333344 4.229166672 11.770000008
"1244" "F" "50-54" 1.144999992 5.842222224 4.598611104 11.770277784
"1245" "F" "45-49" 1.116666672 6.218333328 4.260277776 11.770833336
"1246" "F" "55-59" 1.35444444 6.554166672 3.75 11.77194444
"1247" "M" "50-54" 1.36194444 6.215277768 4.0425 11.772499992
"1248" "M" "50-54" 1.485833328 5.994166656 4.07555556 11.77361112
"1249" "M" "30-34" 0.96888888 5.159444448 5.503055544 11.775833328
"1250" "F" "25-29" 1.182222216 6.740555544 3.748055544 11.776666656
"1251" "M" "50-54" 1.298333328 6.253333344 4.073333328 11.776944456
"1252" "F" "40-44" 1.351111104 5.7825 4.453055544 11.77944444
"1253" "M" "40-44" 1.407499992 5.89055556 4.318055544 11.791666656
"1254" "F" "45-49" 1.293888888 6.29694444 4.077222216 11.794999992
"1255" "F" "35-39" 1.160833344 6.035555544 4.421111112 11.803055544
"1256" "M" "60-64" 1.233888888 6.156944448 4.301388888 11.808888888
"1257" "M" "18-24" 1.040555544 5.959999992 4.690833336 11.812777776
"1258" "F" "35-39" 1.506388896 6.215277768 3.913888896 11.817777768
"1259" "F" "50-54" 1.327222224 6.349722216 4.008611112 11.82
"1260" "F" "40-44" 1.575555552 6.000555552 4.075833336 11.822222232
"1261" "M" "50-54" 1.385833344 6.049999992 4.131944448 11.823888888
"1262" "F" "35-39" 1.311944448 6.29694444 4.109166672 11.826666672
"1263" "M" "55-59" 1.466111112 5.969722224 4.184722224 11.826666672
"1264" "M" "50-54" 1.308611112 6.22361112 4.133333328 11.826944448
"1265" "M" "50-54" 1.376388888 5.825277768 4.45638888 11.827222224
"1266" "F" "40-44" 1.29305556 6.065555544 4.304166672 11.838611112
"1267" "M" "40-44" 1.313611104 6.281666664 3.960277776 11.83944444
"1268" "F" "30-34" 1.313333328 6.338611104 4.023333336 11.84111112
"1269" "M" "45-49" 1.282222224 6.102499992 4.322777784 11.84388888
"1270" "M" "45-49" 1.14444444 5.598888888 4.965555552 11.844444456
"1271" "M" "40-44" 1.232500008 5.654444448 4.819722216 11.84861112
"1272" "F" "40-44" 1.196111112 5.960277768 4.476666672 11.855833344
"1273" "M" "55-59" 1.346666664 6.006388896 4.395277776 11.857222224
"1274" "F" "30-34" 1.182777768 6.125833344 4.453888896 11.863055544
"1275" "M" "55-59" 1.285000008 5.965277784 4.380277776 11.864444448
"1276" "M" "45-49" 1.28861112 5.965000008 4.380555552 11.864722224
"1277" "M" "50-54" 1.41888888 6.180277776 4.082777784 11.865833328
"1278" "M" "40-44" 1.109166672 6.115000008 4.368888888 11.86944444
"1279" "F" "30-34" 1.178055552 5.916388896 4.580833344 11.871666672
"1280" "F" "25-29" 1.25388888 6.15 4.30194444 11.875277784
"1281" "F" "25-29" 1.396944456 6.426388896 3.870555552 11.878055544
"1282" "F" "45-49" 1.003333344 6.449722224 4.307777784 11.879166672
"1283" "M" "35-39" 1.904444448 5.615277768 4.214444448 11.882500008
"1284" "F" "18-24" 1.31555556 6.388888896 4.056666672 11.884722216
"1285" "M" "55-59" 1.486666656 5.782777776 4.468333344 11.897777784
"1286" "F" "45-49" 1.40694444 5.932777776 4.338333336 11.898888888
"1287" "M" "50-54" 1.155555552 5.93111112 4.646111112 11.90388888
"1288" "F" "25-29" 1.2375 5.609166672 4.936666656 11.910277776
"1289" "M" "40-44" 1.219166664 6.171388896 4.370555544 11.914999992
"1290" "F" "45-49" 1.283333328 5.671944456 4.836666672 11.91611112
"1291" "M" "40-44" 1.391111112 6.02388888 4.170277776 11.916388896
"1292" "M" "50-54" 1.349166672 6.227500008 4.199444448 11.919444456
"1293" "M" "25-29" 1.109444448 6.302222232 4.322777784 11.923888896
"1294" "F" "55-59" 1.215277776 6.318333336 4.32888888 11.92638888
"1295" "M" "25-29" 1.140833328 6.03611112 4.567777776 11.927777784
"1296" "F" "40-44" 1.31111112 6.130277784 4.405000008 11.930555544
"1297" "F" "45-49" 1.525000008 6.001666656 4.227222216 11.933333328
"1298" "F" "18-24" 1.188888888 6.662500008 3.980555544 11.94611112
"1299" "M" "50-54" 1.292222232 6.016944456 4.456944456 11.953055544
"1300" "F" "30-34" 1.236666672 6.37638888 4.202777784 11.960833344
"1301" "M" "40-44" 1.348888896 6.02111112 4.425 11.962777776
"1302" "M" "50-54" 1.289444448 6.383611104 4.07694444 11.963333328
"1303" "M" "40-44" 1.127500008 5.479722216 5.220277776 11.964166656
"1304" "F" "50-54" 1.420833336 6.229999992 4.150000008 11.971111104
"1305" "M" "35-39" 0.969166656 5.202777768 5.66861112 11.975555544
"1306" "F" "50-54" 1.3725 6.079722216 4.371666672 11.98361112
"1307" "F" "30-34" 1.414166664 6.563333328 3.808333344 11.985555552
"1308" "F" "50-54" 1.363333344 6.694722216 3.774166656 11.987222232
"1309" "M" "35-39" 1.199444448 5.843055552 4.710277776 11.989722216
"1310" "F" "18-24" 1.21361112 6.424722216 4.241111112 11.990833344
"1311" "F" "50-54" 1.421666664 6.168888888 4.262777784 11.9925
"1312" "M" "50-54" 1.168055544 5.752222224 4.933888896 11.994166656
"1313" "F" "40-44" 1.033055544 6.26111112 4.549166664 11.996111112
"1314" "F" "50-54" 1.297777776 6.220000008 4.295833344 12.002500008
"1315" "M" "30-34" 1.0725 5.385 5.407777776 12.01194444
"1316" "M" "60-64" 1.28694444 6.23694444 4.332499992 12.014722224
"1317" "M" "65-69" 1.23 6.02111112 4.593333336 12.019166664
"1318" "F" "35-39" 1.185833328 6.2175 4.463611104 12.01944444
"1319" "M" "50-54" 1.405277784 6.297777768 4.096666656 12.019722216
"1320" "F" "35-39" 1.361111112 6.320277768 4.162222224 12.02111112
"1321" "F" "30-34" 1.253055552 6.435 4.094166672 12.0225
"1322" "F" "50-54" 1.218333336 6.269722224 4.364166672 12.024722232
"1323" "F" "45-49" 1.488611112 6.367222224 4.052222232 12.052777776
"1324" "M" "50-54" 1.370833344 6.095833344 4.451388888 12.054444456
"1325" "M" "45-49" 1.178333328 5.600555544 5.169444456 12.064166664
"1326" "M" "60-64" 1.20444444 5.985555552 4.7175 12.066666672
"1327" "M" "55-59" 1.194722232 5.544722232 5.211944448 12.070277784
"1328" "M" "25-29" 1.182499992 6.179444448 4.522777776 12.076111104
"1329" "F" "30-34" 1.346388888 6.192777768 4.475555544 12.078611112
"1330" "F" "40-44" 1.061666664 6.113333328 4.742777784 12.08388888
"1331" "M" "30-34" 1.18055556 5.75555556 4.957222224 12.0975
"1332" "M" "35-39" 1.28861112 6.510277776 4.095277776 12.102222216
"1333" "F" "25-29" 1.341666672 6.488055552 4.181666664 12.102777768
"1334" "F" "40-44" 1.061111112 6.011111112 4.858333344 12.10361112
"1335" "F" "40-44" 1.169166672 6.35694444 4.435277784 12.104166672
"1336" "F" "45-49" 1.187222232 6.724999992 3.96 12.104166672
"1337" "F" "40-44" 1.290555552 6.449444448 4.2075 12.107222232
"1338" "F" "30-34" 1.201944456 6.534444456 4.232500008 12.108333336
"1339" "M" "35-39" 1.455833328 5.183611104 5.339722224 12.109166664
"1340" "F" "45-49" 1.420000008 6.28194444 4.26138888 12.10944444
"1341" "F" "35-39" 1.080555552 6.341388888 4.49861112 12.110277768
"1342" "M" "60-64" 1.689444456 6.600277776 3.554722224 12.111666672
"1343" "F" "50-54" 1.47305556 6.189722232 4.288888896 12.117777768
"1344" "M" "45-49" 1.310277768 5.910555552 4.708888896 12.12305556
"1345" "M" "45-49" 1.477777776 6.09138888 4.3425 12.123888888
"1346" "F" "45-49" 1.424722224 6.27444444 4.262777784 12.127222224
"1347" "M" "45-49" 1.525833336 6.106666656 4.285833336 12.128611104
"1348" "F" "18-24" 1.000000008 6.79361112 4.197777768 12.129166656
"1349" "F" "45-49" 1.1625 6.383055552 4.40111112 12.130833336
"1350" "M" "40-44" 1.240833336 6.363888888 4.336666656 12.132499992
"1351" "M" "45-49" 1.341388896 6.440277768 4.057222224 12.137777784
"1352" "M" "35-39" 1.283611104 6.409722216 4.257499992 12.138888888
"1353" "M" "45-49" 1.143888888 5.674722216 5.151944448 12.141666672
"1354" "F" "45-49" 1.243333344 6.577222224 4.15805556 12.143055552
"1355" "M" "40-44" 1.189166664 5.882500008 4.935 12.151666656
"1356" "F" "35-39" 1.485277776 6.107222232 4.44 12.16944444
"1357" "M" "30-34" 1.2075 6.418055544 4.397500008 12.171944448
"1358" "M" "55-59" 1.421666664 6.139999992 4.448055552 12.176388888
"1359" "M" "55-59" 1.176666672 5.792222232 5.075277768 12.188333328
"1360" "M" "60-64" 1.616666664 6.10361112 4.272499992 12.193055544
"1361" "F" "50-54" 1.63944444 6.188611104 4.175555544 12.193333344
"1362" "M" "55-59" 1.444722216 5.563888896 5.041944456 12.20111112
"1363" "F" "50-54" 1.247222232 6.339166656 4.45194444 12.20694444
"1364" "F" "50-54" 1.413611112 6.672499992 3.964722216 12.21
"1365" "M" "60-64" 1.683333336 6.01805556 4.33805556 12.21888888
"1366" "F" "50-54" 1.786666656 6.647222232 3.665833344 12.220833336
"1367" "F" "55-59" 1.371666672 6.321944448 4.34861112 12.22194444
"1368" "M" "30-34" 1.56305556 6.182777784 4.303888896 12.236111112
"1369" "M" "55-59" 1.206944448 6.150833328 4.731944448 12.236666664
"1370" "M" "35-39" 1.254722232 6.043333344 4.803333336 12.241944456
"1371" "F" "50-54" 1.521944448 6.537777768 4.065 12.246388896
"1372" "F" "50-54" 1.439166672 6.514722216 4.110277776 12.249722232
"1373" "F" "35-39" 1.181388888 6.503055552 4.401666672 12.251666664
"1374" "M" "45-49" 1.344166656 5.98194444 4.62444444 12.253888896
"1375" "F" "45-49" 1.284444456 6.431111112 4.439444448 12.256666656
"1376" "F" "35-39" 1.36194444 6.460277784 4.255277784 12.259166664
"1377" "M" "55-59" 1.421388888 6.409722216 4.187500008 12.260277768
"1378" "M" "70-74" 1.842499992 6.22194444 3.942222216 12.261388896
"1379" "F" "35-39" 1.76555556 6.556111104 3.782222232 12.266111112
"1380" "M" "50-54" 1.505833344 6.040833336 4.49555556 12.291944448
"1381" "M" "60-64" 1.49694444 6.329444448 4.200833328 12.29555556
"1382" "M" "25-29" 1.101666672 5.841388896 5.12861112 12.304166664
"1383" "M" "25-29" 1.288055544 6.501388896 4.340833344 12.306666672
"1384" "M" "40-44" 1.376111112 6.289999992 4.354999992 12.309444456
"1385" "M" "60-64" 1.494444456 6.38555556 4.257499992 12.311111112
"1386" "M" "45-49" 1.311388896 6.086388888 4.74 12.312499992
"1387" "M" "40-44" 1.38 6.304999992 4.464722232 12.319166664
"1388" "F" "25-29" 0.96888888 5.993055552 5.252500008 12.325277784
"1389" "F" "40-44" 1.346111112 6.321666672 4.551666672 12.325833336
"1390" "F" "35-39" 1.365 5.886666672 4.926388896 12.329166672
"1391" "M" "60-64" 1.495277784 5.754722232 4.87361112 12.335833344
"1392" "F" "18-24" 1.200833328 6.080277768 4.942222224 12.33888888
"1393" "F" "18-24" 1.073333328 6.969166656 4.07694444 12.345555552
"1394" "M" "50-54" 1.252777776 5.88305556 4.969166664 12.348611112
"1395" "F" "50-54" 1.316111112 6.748055544 4.080555552 12.350277768
"1396" "M" "60-64" 1.440833328 6.428611104 4.329444456 12.351944448
"1397" "F" "45-49" 1.463333328 6.587500008 4.085833344 12.354722232
"1398" "F" "50-54" 1.293888888 6.497777784 4.369999992 12.356666664
"1399" "F" "45-49" 1.461944448 6.263055552 4.466388888 12.368333328
"1400" "F" "45-49" 1.291111104 6.706111104 4.300277784 12.369166656
"1401" "M" "60-64" 1.637500008 5.903055552 4.670555544 12.369166656
"1402" "M" "35-39" 1.5675 6.07194444 4.525000008 12.371388888
"1403" "M" "40-44" 1.381666656 6.434166672 4.339999992 12.371666664
"1404" "F" "40-44" 1.377777768 6.100000008 4.726666656 12.389722224
"1405" "F" "25-29" 1.13111112 6.059166672 5.03861112 12.391111104
"1406" "F" "30-34" 1.384166664 5.925555552 4.89888888 12.394999992
"1407" "M" "35-39" 1.080277776 6.08388888 5.018611104 12.399722232
"1408" "F" "50-54" 1.305833328 6.471388896 4.465833336 12.404444448
"1409" "M" "50-54" 1.2975 5.693055552 5.236944456 12.409166664
"1410" "F" "35-39" 1.736666664 6.233611104 4.245277776 12.414166656
"1411" "M" "40-44" 1.345277784 6.527500008 4.384166664 12.435555552
"1412" "F" "25-29" 1.565277768 6.165833328 4.415833344 12.438611112
"1413" "F" "60-64" 1.185833328 6.71388888 4.407777768 12.464166672
"1414" "F" "45-49" 1.408333344 6.584722224 4.351111104 12.482777784
"1415" "M" "45-49" 1.306944456 5.964444456 5.024722224 12.483888888
"1416" "M" "55-59" 1.479722232 6.102222216 4.71611112 12.491666664
"1417" "F" "35-39" 1.404444456 6.552222216 4.397222232 12.493333344
"1418" "M" "60-64" 1.446944448 6.270555552 4.630833336 12.499722216
"1419" "F" "40-44" 1.569166656 6.44388888 4.391388888 12.514999992
"1420" "M" "30-34" 0.991666656 6.332222232 5.020277784 12.516666672
"1421" "M" "60-64" 1.495833336 6.285833328 4.549999992 12.517777776
"1422" "M" "18-24" 1.06805556 5.846388888 5.518333344 12.542777784
"1423" "M" "55-59" 1.352500008 6.369722232 4.675833336 12.548611104
"1424" "F" "50-54" 1.564166664 6.485555544 4.40861112 12.550000008
"1425" "M" "35-39" 1.454722224 6.506666664 4.355555544 12.554722224
"1426" "M" "60-64" 1.185555552 6.70361112 4.479166656 12.565000008
"1427" "F" "55-59" 1.576111104 6.398333328 4.380277776 12.566666664
"1428" "M" "60-64" 1.482222216 6.39611112 4.425277776 12.569722224
"1429" "F" "50-54" 1.262500008 6.446388888 4.688055552 12.57
"1430" "F" "45-49" 1.561944456 6.557500008 4.279999992 12.574722216
"1431" "M" "30-34" 1.569166656 5.952222216 4.848333336 12.577222224
"1432" "F" "60-64" 1.533611112 6.660277776 4.158611112 12.580833336
"1433" "M" "40-44" 1.099999992 5.464999992 5.906388888 12.586111104
"1434" "F" "40-44" 1.416666672 6.68861112 4.368611112 12.586944456
"1435" "F" "45-49" 1.452499992 6.295000008 4.60361112 12.59388888
"1436" "M" "40-44" 1.253333328 6.600555552 4.5225 12.595277784
"1437" "F" "55-59" 1.304166672 6.500277768 4.591666656 12.59694444
"1438" "M" "40-44" 1.028611104 6.005277768 5.274444456 12.597499992
"1439" "F" "50-54" 1.074166656 6.48 4.980277776 12.599444448
"1440" "F" "18-24" 1.146388896 6.52361112 4.715833344 12.603611112
"1441" "M" "25-29" 1.134166656 5.53055556 5.802499992 12.603611112
"1442" "M" "30-34" 1.361388888 7.020833328 4.123333344 12.60444444
"1443" "F" "55-59" 1.449166656 6.807222216 4.169166672 12.605555544
"1444" "M" "55-59" 1.323333336 6.328888896 4.702222224 12.606388896
"1445" "F" "45-49" 1.287222216 6.266388888 4.913611104 12.611666664
"1446" "M" "50-54" 1.315000008 5.51861112 5.616388896 12.63
"1447" "M" "65-69" 1.399166664 6.0525 5.01611112 12.637777776
"1448" "M" "65-69" 1.437222216 6.825277776 4.161388896 12.640277784
"1449" "M" "50-54" 1.534166664 6.304166664 4.600833336 12.645
"1450" "F" "40-44" 1.502222232 6.80694444 4.174166664 12.646666656
"1451" "F" "25-29" 1.57194444 6.725555544 4.240833336 12.661666656
"1452" "M" "60-64" 1.46861112 6.156388896 4.94694444 12.668611104
"1453" "M" "60-64" 1.216944456 6.617500008 4.70388888 12.68861112
"1454" "M" "45-49" 1.553611104 6.274722216 4.642222224 12.690277776
"1455" "F" "30-34" 1.473611112 6.645555552 4.431944448 12.700000008
"1456" "M" "55-59" 1.400277768 7.034444448 4.002222216 12.702222216
"1457" "M" "60-64" 1.624722216 5.931666672 4.998333336 12.710277768
"1458" "F" "25-29" 1.463611104 6.52055556 4.567222224 12.723611112
"1459" "M" "35-39" 1.524444456 6.152500008 4.824444456 12.73638888
"1460" "F" "45-49" 1.137777768 6.678611112 4.744999992 12.739999992
"1461" "M" "55-59" 1.656944448 6.521388888 4.400833344 12.741388896
"1462" "F" "18-24" 1.128333336 6.913333344 4.537222224 12.745277784
"1463" "M" "50-54" 1.176944448 6.306666672 4.9875 12.74861112
"1464" "M" "50-54" 1.285833336 5.778333336 5.311944456 12.75305556
"1465" "M" "40-44" 1.169166672 5.836666656 5.595555552 12.753888888
"1466" "M" "25-29" 1.252222224 6.488055552 4.860277776 12.758055552
"1467" "M" "35-39" 1.089166656 5.561111112 5.962222224 12.761111112
"1468" "M" "55-59" 1.338333336 6.715277784 4.429999992 12.77388888
"1469" "M" "18-24" 1.408333344 6.454999992 4.769722224 12.777499992
"1470" "M" "55-59" 1.455 6.82055556 4.306666656 12.784999992
"1471" "F" "40-44" 1.767499992 6.370277784 4.47138888 12.791388888
"1472" "F" "18-24" 1.249722216 6.750277776 4.674166656 12.794444448
"1473" "M" "30-34" 1.432777776 6.438333336 4.62611112 12.800833344
"1474" "F" "30-34" 1.212499992 7.048888896 4.453055544 12.804444456
"1475" "M" "45-49" 1.25694444 6.170555544 5.226944448 12.809166672
"1476" "M" "60-64" 1.286111112 6.732777768 4.612777776 12.826666656
"1477" "F" "50-54" 1.140555552 6.654444456 4.787222232 12.83388888
"1478" "F" "45-49" 1.239722232 6.679722216 4.821944448 12.838888896
"1479" "F" "45-49" 1.464166656 6.830555544 4.274722224 12.84
"1480" "F" "35-39" 1.20305556 6.221111112 5.165277768 12.845277768
"1481" "M" "40-44" 1.302222216 6.655000008 4.631388888 12.847222224
"1482" "M" "55-59" 1.183055544 6.661666656 4.734444456 12.849166656
"1483" "F" "40-44" 1.251666672 6.775277784 4.681111104 12.857222232
"1484" "F" "45-49" 1.172222232 6.62388888 4.882777776 12.8625
"1485" "F" "45-49" 1.137499992 6.961944456 4.621666656 12.86861112
"1486" "F" "40-44" 1.276111104 6.086666664 5.341666656 12.871666656
"1487" "F" "45-49" 1.404722232 6.5175 4.834722216 12.882499992
"1488" "M" "60-64" 1.771944456 5.88888888 5.014166664 12.88361112
"1489" "M" "25-29" 1.755555552 6.641666664 4.293611112 12.894722232
"1490" "M" "55-59" 1.183333344 6.470277768 5.155000008 12.899166672
"1491" "F" "50-54" 1.554722232 6.378611112 4.761944448 12.899722224
"1492" "F" "55-59" 1.529722224 6.613333344 4.56 12.913333344
"1493" "F" "55-59" 1.483333344 6.644722224 4.61861112 12.915277776
"1494" "M" "60-64" 1.673333328 6.278055552 4.652500008 12.919999992
"1495" "M" "45-49" 1.146944448 7.136666664 4.241388888 12.924166656
"1496" "M" "55-59" 1.563611112 6.124166664 4.969999992 12.926388888
"1497" "F" "25-29" 1.552777776 6.964166664 4.25111112 12.939166656
"1498" "M" "65-69" 1.57194444 6.250833336 4.933055544 12.939444456
"1499" "M" "45-49" 1.06638888 5.877499992 5.798333328 12.942222216
"1500" "F" "18-24" 1.437777768 6.683055552 4.689166656 12.946944456
"1501" "M" "50-54" 1.165000008 5.46138888 6.112777776 12.949999992
"1502" "M" "40-44" 1.685277768 5.770277784 5.271388896 12.956666664
"1503" "M" "60-64" 1.652222232 6.417777768 4.729166664 12.959166672
"1504" "M" "60-64" 1.267222224 6.555277776 4.97694444 12.962222232
"1505" "M" "45-49" 1.242222216 6.024444456 5.509722216 12.963611112
"1506" "M" "55-59" 1.347222216 6.18611112 5.175555552 12.963611112
"1507" "F" "40-44" 1.372777776 6.8625 4.577500008 13.002222216
"1508" "F" "35-39" 1.674444456 6.844999992 4.250555544 13.011666672
"1509" "F" "40-44" 1.182222216 7.133611104 4.481111112 13.020555552
"1510" "M" "55-59" 1.440833328 6.5775 4.815555552 13.03194444
"1511" "M" "40-44" 1.41888888 6.716388888 4.645277784 13.053611112
"1512" "M" "50-54" 1.932499992 6.062222232 4.864999992 13.056388896
"1513" "M" "65-69" 1.680277776 6.57 4.529722224 13.058611104
"1514" "F" "25-29" 1.43694444 6.987777768 4.503611112 13.078055544
"1515" "F" "50-54" 1.251388896 6.704722224 4.882777776 13.078055544
"1516" "F" "45-49" 1.139444448 6.65861112 4.995555552 13.080833328
"1517" "F" "60-64" 1.679722224 6.575277768 4.598611104 13.084999992
"1518" "M" "55-59" 1.426666656 6.601944456 4.884166656 13.089166656
"1519" "F" "50-54" 1.154444448 6.392777784 5.27111112 13.1025
"1520" "M" "50-54" 1.232777784 6.767500008 4.860555552 13.104166656
"1521" "M" "45-49" 1.512499992 6.43194444 4.966111104 13.110277776
"1522" "F" "50-54" 1.418333328 6.493888896 5.025 13.11888888
"1523" "M" "45-49" 1.220555544 7.034166672 4.629444456 13.120833336
"1524" "M" "60-64" 1.145555544 6.393888888 5.324166672 13.122222216
"1525" "M" "65-69" 1.343055552 6.39888888 5.176666656 13.123055544
"1526" "F" "50-54" 1.390277784 6.565000008 4.71444444 13.125277776
"1527" "M" "60-64" 1.134444456 6.409722216 5.427777768 13.126944456
"1528" "M" "45-49" 1.413888888 6.216666672 5.267222232 13.128888888
"1529" "F" "25-29" 1.314166656 6.784999992 4.80138888 13.146944448
"1530" "M" "50-54" 1.415833344 5.893055544 5.574722232 13.152222216
"1531" "M" "50-54" 1.414166664 6.9375 4.584444456 13.160833344
"1532" "M" "40-44" 0.994999992 5.77805556 6.156666672 13.172222232
"1533" "M" "45-49" 1.187222232 6.493888896 5.155833336 13.180833336
"1534" "M" "45-49" 1.235277768 6.03444444 5.775277776 13.183055544
"1535" "M" "40-44" 1.322777784 6.610277784 5.063611104 13.185
"1536" "M" "45-49" 1.167499992 6.53861112 5.281111104 13.188333336
"1537" "M" "45-49" 1.318888896 6.392222232 5.245000008 13.191944448
"1538" "M" "40-44" 1.441111104 6.544166664 4.9425 13.195277784
"1539" "M" "40-44" 1.491944448 7.061111112 4.388055552 13.196111112
"1540" "M" "40-44" 1.055833344 5.395833336 6.575277768 13.210833336
"1541" "M" "45-49" 1.333055544 6.759166656 4.87638888 13.212777768
"1542" "M" "60-64" 1.28861112 6.768333336 4.946111112 13.214444448
